,Unnamed: 0,Observed,Simulated
121,121,47.6,41.45145248845788
122,122,45.8,42.41761434452769
123,123,61.8,53.363869083201166
124,124,59.7,51.94465781807381
125,125,46.6,50.76340443148024
126,126,43.7,49.9796332095376
127,127,45.8,51.6757968149567
128,128,55.6,53.94774390208554
129,129,56.9,51.23526087981016
130,130,95.8,63.16514914310871
131,131,64.7,61.98153601050837
132,132,62.1,59.3365771884172
133,133,61.8,59.235891054755314
134,134,66.7,56.91213049259016
135,135,75.9,58.96370458298821
136,136,70.0,60.21432631809035
137,137,81.1,59.0593193087581
138,138,62.3,60.94932309048978
139,139,56.6,58.33568205355191
140,140,61.0,64.9449214139789
141,141,60.2,61.60320734494815
142,142,57.8,61.08748962922321
143,143,61.3,59.29745723727621
144,144,65.5,59.99839728233645
145,145,74.1,60.66488230766791
146,146,88.5,63.116382877655695
147,147,85.6,63.88845357864689
148,148,83.7,76.58701614550493
149,149,81.6,72.34100103017235
150,150,88.4,71.75114091332401
151,151,90.5,72.8131248254487
152,152,75.0,70.25641504795024
153,153,83.1,70.44820647368354
154,154,92.6,71.7486256696035
155,155,127.0,89.46462750965978
156,156,163.0,101.61736309295864
157,157,186.0,112.817045004653
158,158,136.0,120.24565092331882
159,159,139.0,122.87256928258608
160,160,117.0,115.800904273766
161,161,114.0,112.80868632053192
162,162,117.0,115.10025339989272
163,163,122.0,119.68808522638729
164,164,125.0,118.51939714627596
165,165,138.0,118.96468803782686
166,166,144.0,125.48394878259953
167,167,145.0,135.88653850154083
168,168,161.0,135.59527218749477
169,169,201.0,138.55217306349934
170,170,213.0,140.17022225601949
171,171,206.0,137.38515453778817
172,172,244.0,155.39603460369736
173,173,220.0,153.39864737449273
174,174,274.0,157.6906679888519
175,175,256.0,166.32159859833814
176,176,234.0,179.4658585332269
