,NSE_Train,NSE_Test
0,0.9106556810593374,0.9308200821167247
1,0.9132355279659023,0.930846821378576
2,0.8468468328335037,0.9159281559619669
3,0.9125780911586039,0.9191823273075155
4,0.9004737682924335,0.9299608302685505
5,0.8805411144018874,0.9348270720794367
6,0.9097258742077344,0.9389009968586779
7,0.9130519669381472,0.9473051298883007
8,0.9256692928977746,0.8647371315218408
9,0.8733598019990491,0.7965934779344324
